DATES,BJTM IJ Equity,BKSL IJ Equity
03/04/2015,550,117.23076
04/04/2015,550,117.23076
05/04/2015,550,117.23076
06/04/2015,575,119.184606
07/04/2015,570,120.161529
08/04/2015,570,122.115375
09/04/2015,570,121.138452
10/04/2015,550,118.207683
11/04/2015,550,118.207683
12/04/2015,550,118.207683
13/04/2015,575,117.23076
14/04/2015,545,115.276914
15/04/2015,535,116.253837
16/04/2015,515,116.253837
17/04/2015,505,116.253837
18/04/2015,505,116.253837
19/04/2015,505,116.253837
20/04/2015,510,115.276914
21/04/2015,505,114.299991
22/04/2015,510,115.276914
23/04/2015,505,115.276914
24/04/2015,505,114.299991
25/04/2015,505,114.299991
26/04/2015,505,114.299991
27/04/2015,492,113.323068
28/04/2015,476,106.484607
29/04/2015,485,107.46153
30/04/2015,489,97.6923
01/05/2015,489,97.6923
02/05/2015,489,97.6923
03/05/2015,489,97.6923
04/05/2015,490,95.738454
05/05/2015,477,97.6923
06/05/2015,471,95.738454
07/05/2015,471,96.715377
08/05/2015,484,97.6923
09/05/2015,484,97.6923
10/05/2015,484,97.6923
11/05/2015,488,97.6923
12/05/2015,500,97.6923
13/05/2015,497,95.738454
14/05/2015,497,95.738454
15/05/2015,500,97.6923
16/05/2015,500,97.6923
17/05/2015,500,97.6923
18/05/2015,510,98.669223
19/05/2015,505,105.507684
20/05/2015,515,108.438453
21/05/2015,510,105.507684
22/05/2015,525,105.507684
23/05/2015,525,105.507684
24/05/2015,525,105.507684
25/05/2015,515,103.553838
26/05/2015,510,101.599992
27/05/2015,505,101.599992
28/05/2015,510,100.623069
29/05/2015,510,99.646146
30/05/2015,510,99.646146
31/05/2015,510,99.646146
01/06/2015,510,97.6923
02/06/2015,510,97.6923
03/06/2015,520,97.6923
04/06/2015,515,96.715377
05/06/2015,500,95.738454
06/06/2015,500,95.738454
07/06/2015,500,95.738454
08/06/2015,500,93.784608
09/06/2015,491,92.807685
10/06/2015,480,89.876916
11/06/2015,489,95.738454
12/06/2015,485,93.784608
13/06/2015,485,93.784608
14/06/2015,485,93.784608
15/06/2015,485,94.761531
16/06/2015,471,92.807685
17/06/2015,470,92.807685
18/06/2015,471,92.807685
19/06/2015,460,91.830762
20/06/2015,460,91.830762
21/06/2015,460,91.830762
22/06/2015,480,92.807685
23/06/2015,483,92.807685
24/06/2015,470,94.761531
25/06/2015,475,97.6923
26/06/2015,476,97.6923
27/06/2015,476,97.6923
28/06/2015,476,97.6923
29/06/2015,480,96.715377
30/06/2015,481,93.784608
01/07/2015,479,93.784608
02/07/2015,480,92.807685
03/07/2015,480,93.784608
04/07/2015,480,93.784608
05/07/2015,480,93.784608
06/07/2015,483,93.784608
07/07/2015,481,91.830762
08/07/2015,480,91.830762
09/07/2015,475,89.876916
10/07/2015,474,88.899993
11/07/2015,474,88.899993
12/07/2015,474,88.899993
13/07/2015,476,88.899993
14/07/2015,476,91.830762
15/07/2015,475,90.853839
16/07/2015,475,90.853839
17/07/2015,475,90.853839
18/07/2015,475,90.853839
19/07/2015,475,90.853839
20/07/2015,475,90.853839
21/07/2015,475,90.853839
22/07/2015,473,89.876916
23/07/2015,466,88.899993
24/07/2015,466,88.899993
25/07/2015,466,88.899993
26/07/2015,466,88.899993
27/07/2015,468,88.899993
28/07/2015,463,85.969224
29/07/2015,456,84.015378
30/07/2015,468,84.992301
31/07/2015,468,84.992301
01/08/2015,468,84.992301
02/08/2015,468,84.992301
03/08/2015,467,84.992301
04/08/2015,461,84.992301
05/08/2015,460,84.015378
06/08/2015,457,84.992301
07/08/2015,436,84.015378
08/08/2015,436,84.015378
09/08/2015,436,84.015378
10/08/2015,430,83.038455
11/08/2015,426,83.038455
12/08/2015,417,81.084609
13/08/2015,415,77.176917
14/08/2015,414,80.107686
15/08/2015,414,80.107686
16/08/2015,414,80.107686
17/08/2015,414,80.107686
18/08/2015,413,78.15384
19/08/2015,404,75.223071
20/08/2015,390,73.269225
21/08/2015,389,71.315379
22/08/2015,389,71.315379
23/08/2015,389,71.315379
24/08/2015,384,62.523072
25/08/2015,360,58.61538
26/08/2015,366,58.61538
27/08/2015,380,57.638457
28/08/2015,397,61.546149
29/08/2015,397,61.546149
30/08/2015,397,61.546149
31/08/2015,390,59.592303
01/09/2015,388,59.592303
02/09/2015,380,58.61538
03/09/2015,387,59.592303
04/09/2015,387,56.661534
05/09/2015,387,56.661534
06/09/2015,387,56.661534
07/09/2015,386,57.638457
08/09/2015,384,56.661534
09/09/2015,382,56.661534
10/09/2015,378,54.707688
11/09/2015,379,54.707688
12/09/2015,379,54.707688
13/09/2015,379,54.707688
14/09/2015,378,56.661534
15/09/2015,377,55.684611
16/09/2015,378,74.246148
17/09/2015,377,83.038455
18/09/2015,380,73.269225
19/09/2015,380,73.269225
20/09/2015,380,73.269225
21/09/2015,379,68.38461
22/09/2015,380,78.15384
23/09/2015,375,78.15384
24/09/2015,375,78.15384
25/09/2015,372,78.15384
26/09/2015,372,78.15384
27/09/2015,372,78.15384
28/09/2015,366,77.176917
29/09/2015,357,72.292302
30/09/2015,354,73.269225
01/10/2015,359,73.269225
02/10/2015,358,73.269225
03/10/2015,358,73.269225
04/10/2015,358,73.269225
05/10/2015,361,73.269225
06/10/2015,375,79.130763
07/10/2015,380,74.246148
08/10/2015,385,78.15384
09/10/2015,385,75.223071
10/10/2015,385,75.223071
11/10/2015,385,75.223071
12/10/2015,399,80.107686
13/10/2015,418,76.199994
14/10/2015,418,76.199994
15/10/2015,411,73.269225
16/10/2015,421,73.269225
17/10/2015,421,73.269225
18/10/2015,421,73.269225
19/10/2015,415,73.269225
20/10/2015,424,72.292302
21/10/2015,443,73.269225
22/10/2015,440,72.292302
23/10/2015,446,72.292302
24/10/2015,446,72.292302
25/10/2015,446,72.292302
26/10/2015,455,73.269225
27/10/2015,454,73.269225
28/10/2015,450,73.269225
29/10/2015,454,73.269225
30/10/2015,431,71.315379
31/10/2015,431,71.315379
01/11/2015,431,71.315379
02/11/2015,435,70.338456
03/11/2015,444,71.315379
04/11/2015,455,72.292302
05/11/2015,458,71.315379
06/11/2015,455,71.315379
07/11/2015,455,71.315379
08/11/2015,455,71.315379
09/11/2015,450,71.315379
10/11/2015,453,68.38461
11/11/2015,449,70.338456
12/11/2015,441,69.361533
13/11/2015,444,69.361533
14/11/2015,444,69.361533
15/11/2015,444,69.361533
16/11/2015,440,68.38461
17/11/2015,444,68.38461
18/11/2015,435,68.38461
19/11/2015,433,68.38461
20/11/2015,435,68.38461
21/11/2015,435,68.38461
22/11/2015,435,68.38461
23/11/2015,433,68.38461
24/11/2015,434,67.407687
25/11/2015,424,66.430764
26/11/2015,422,66.430764
27/11/2015,429,65.453841
28/11/2015,429,65.453841
29/11/2015,429,65.453841
30/11/2015,424,65.453841
01/12/2015,420,60.569226
02/12/2015,433,60.569226
03/12/2015,444,58.61538
04/12/2015,443,58.61538
05/12/2015,443,58.61538
06/12/2015,443,58.61538
07/12/2015,440,56.661534
08/12/2015,437,51.776919
09/12/2015,437,51.776919
10/12/2015,450,52.753842
11/12/2015,441,52.753842
12/12/2015,441,52.753842
13/12/2015,441,52.753842
14/12/2015,432,51.776919
15/12/2015,439,51.776919
16/12/2015,434,51.776919
17/12/2015,434,54.707688
18/12/2015,430,56.661534
19/12/2015,430,56.661534
20/12/2015,430,56.661534
21/12/2015,423,54.707688
22/12/2015,434,54.707688
23/12/2015,429,61.546149
24/12/2015,429,61.546149
25/12/2015,429,61.546149
26/12/2015,429,61.546149
27/12/2015,429,61.546149
28/12/2015,435,59.592303
29/12/2015,442,59.592303
30/12/2015,446,58.61538
31/12/2015,446,58.61538
01/01/2016,446,58.61538
02/01/2016,446,58.61538
03/01/2016,446,58.61538
04/01/2016,437,56.661534
05/01/2016,431,56.661534
06/01/2016,435,55.684611
07/01/2016,439,57.638457
08/01/2016,439,55.684611
09/01/2016,439,55.684611
10/01/2016,439,55.684611
11/01/2016,450,56.661534
12/01/2016,447,56.661534
13/01/2016,449,56.661534
14/01/2016,440,54.707688
15/01/2016,437,55.684611
16/01/2016,437,55.684611
17/01/2016,437,55.684611
18/01/2016,433,54.707688
19/01/2016,435,55.684611
20/01/2016,434,54.707688
21/01/2016,439,53.730765
22/01/2016,429,53.730765
23/01/2016,429,53.730765
24/01/2016,429,53.730765
25/01/2016,428,53.730765
26/01/2016,439,53.730765
27/01/2016,435,53.730765
28/01/2016,447,54.707688
29/01/2016,445,53.730765
30/01/2016,445,53.730765
31/01/2016,445,53.730765
01/02/2016,462,55.684611
02/02/2016,465,53.730765
03/02/2016,465,53.730765
04/02/2016,468,52.753842
05/02/2016,458,52.753842
06/02/2016,458,52.753842
07/02/2016,458,52.753842
08/02/2016,458,52.753842
09/02/2016,420,54.707688
10/02/2016,416,53.730765
11/02/2016,416,53.730765
12/02/2016,419,53.730765
13/02/2016,419,53.730765
14/02/2016,419,53.730765
15/02/2016,415,54.707688
16/02/2016,412,54.707688
17/02/2016,415,57.638457
18/02/2016,414,62.523072
19/02/2016,419,59.592303
20/02/2016,419,59.592303
21/02/2016,419,59.592303
22/02/2016,421,58.61538
23/02/2016,421,57.638457
24/02/2016,418,57.638457
25/02/2016,415,56.661534
26/02/2016,410,55.684611
27/02/2016,410,55.684611
28/02/2016,410,55.684611
29/02/2016,413,55.684611
01/03/2016,414,55.684611
02/03/2016,415,62.523072
03/03/2016,421,59.592303
04/03/2016,423,64.476918
05/03/2016,423,64.476918
06/03/2016,423,64.476918
07/03/2016,428,78.15384
08/03/2016,430,78.15384
09/03/2016,430,78.15384
10/03/2016,445,76.199994
11/03/2016,445,76.199994
12/03/2016,445,76.199994
13/03/2016,445,76.199994
14/03/2016,440,75.223071
15/03/2016,440,78.15384
16/03/2016,443,79.130763
17/03/2016,449,79.130763
18/03/2016,470,79.130763
19/03/2016,470,79.130763
20/03/2016,470,79.130763
21/03/2016,480,78.15384
22/03/2016,472,73.269225
23/03/2016,475,73.269225
24/03/2016,479,73.269225
25/03/2016,479,73.269225
26/03/2016,479,73.269225
27/03/2016,479,73.269225
28/03/2016,480,72.292302
29/03/2016,470,68.38461
30/03/2016,470,69.361533
31/03/2016,467,69.361533
01/04/2016,476,69.361533
02/04/2016,476,69.361533
03/04/2016,476,69.361533
04/04/2016,475,69.361533
05/04/2016,473,71.315379
06/04/2016,468,71.315379
07/04/2016,475,78.15384
08/04/2016,475,78.15384
09/04/2016,475,78.15384
10/04/2016,475,78.15384
11/04/2016,465,78.15384
12/04/2016,460,76.199994
13/04/2016,465,75.223071
14/04/2016,465,76.199994
15/04/2016,460,75.223071
16/04/2016,460,75.223071
17/04/2016,460,75.223071
18/04/2016,455,75.223071
19/04/2016,457,78.15384
20/04/2016,451,81.084609
21/04/2016,455,83.038455
22/04/2016,456,80.107686
23/04/2016,456,80.107686
24/04/2016,456,80.107686
25/04/2016,454,81.084609
26/04/2016,490,79.130763
27/04/2016,471,77.176917
28/04/2016,465,77.176917
29/04/2016,464,79.130763
30/04/2016,464,79.130763
01/05/2016,464,79.130763
02/05/2016,460,79.130763
03/05/2016,462,80.107686
04/05/2016,460,81.084609
05/05/2016,460,81.084609
06/05/2016,460,81.084609
07/05/2016,460,81.084609
08/05/2016,460,81.084609
09/05/2016,464,79.130763
10/05/2016,464,78.15384
11/05/2016,458,77.176917
12/05/2016,470,76.199994
13/05/2016,464,78.15384
14/05/2016,464,78.15384
15/05/2016,464,78.15384
16/05/2016,470,78.15384
17/05/2016,458,77.176917
18/05/2016,454,76.199994
19/05/2016,454,78.15384
20/05/2016,444,77.176917
21/05/2016,444,77.176917
22/05/2016,444,77.176917
23/05/2016,450,77.176917
24/05/2016,446,78.15384
25/05/2016,444,77.176917
26/05/2016,446,79.130763
27/05/2016,450,78.15384
28/05/2016,450,78.15384
29/05/2016,450,78.15384
30/05/2016,452,83.038455
31/05/2016,460,88.899993
01/06/2016,450,83.038455
02/06/2016,450,84.992301
03/06/2016,458,84.015378
04/06/2016,458,84.015378
05/06/2016,458,84.015378
06/06/2016,458,84.992301
07/06/2016,460,84.015378
08/06/2016,466,84.992301
09/06/2016,460,82.061532
10/06/2016,466,83.038455
11/06/2016,466,83.038455
12/06/2016,466,83.038455
13/06/2016,466,85.969224
14/06/2016,464,84.992301
15/06/2016,462,82.061532
16/06/2016,462,83.038455
17/06/2016,462,84.015378
18/06/2016,462,84.015378
19/06/2016,462,84.015378
20/06/2016,462,84.992301
21/06/2016,460,84.015378
22/06/2016,460,85.969224
23/06/2016,466,89.876916
24/06/2016,462,86.946147
25/06/2016,462,86.946147
26/06/2016,462,86.946147
27/06/2016,450,84.992301
28/06/2016,450,88.899993
29/06/2016,458,88.899993
30/06/2016,456,87.92307
01/07/2016,510,86.946147
02/07/2016,510,86.946147
03/07/2016,510,86.946147
04/07/2016,510,86.946147
05/07/2016,510,86.946147
06/07/2016,510,86.946147
07/07/2016,510,86.946147
08/07/2016,510,86.946147
09/07/2016,510,86.946147
10/07/2016,510,86.946147
11/07/2016,494,86.946147
12/07/2016,540,86.946147
13/07/2016,525,86.946147
14/07/2016,540,87.92307
15/07/2016,530,86.946147
16/07/2016,530,86.946147
17/07/2016,530,86.946147
18/07/2016,535,84.992301
19/07/2016,540,86.946147
20/07/2016,545,85.969224
21/07/2016,535,86.946147
22/07/2016,530,85.969224
23/07/2016,530,85.969224
24/07/2016,530,85.969224
25/07/2016,525,86.946147
26/07/2016,525,84.015378
27/07/2016,535,84.015378
28/07/2016,545,84.992301
29/07/2016,630,87.92307
30/07/2016,630,87.92307
31/07/2016,630,87.92307
01/08/2016,585,91.830762
02/08/2016,590,99.646146
03/08/2016,615,94.761531
04/08/2016,705,96.715377
05/08/2016,680,96.715377
06/08/2016,680,96.715377
07/08/2016,680,96.715377
08/08/2016,680,96.715377
09/08/2016,675,105.507684
10/08/2016,645,114.299991
11/08/2016,640,109.415376
12/08/2016,630,112.346145
13/08/2016,630,112.346145
14/08/2016,630,112.346145
15/08/2016,620,108.438453
16/08/2016,600,103.553838
17/08/2016,600,103.553838
18/08/2016,605,103.553838
19/08/2016,620,105.507684
20/08/2016,620,105.507684
21/08/2016,620,105.507684
22/08/2016,605,104.530761
23/08/2016,625,103.553838
24/08/2016,620,101.599992
25/08/2016,620,100.623069
26/08/2016,630,101.599992
27/08/2016,630,101.599992
28/08/2016,630,101.599992
29/08/2016,630,102.576915
30/08/2016,605,99.646146
31/08/2016,590,93.784608
01/09/2016,605,94.761531
02/09/2016,590,98.669223
03/09/2016,590,98.669223
04/09/2016,590,98.669223
05/09/2016,590,97.6923
06/09/2016,580,100.623069
07/09/2016,560,100.623069
08/09/2016,570,99.646146
09/09/2016,595,98.669223
10/09/2016,595,98.669223
11/09/2016,595,98.669223
12/09/2016,595,98.669223
13/09/2016,580,94.761531
14/09/2016,560,92.807685
15/09/2016,565,92.807685
16/09/2016,600,95.738454
17/09/2016,600,95.738454
18/09/2016,600,95.738454
19/09/2016,575,90.853839
20/09/2016,575,91.830762
21/09/2016,575,87.92307
22/09/2016,590,93.784608
23/09/2016,580,91.830762
24/09/2016,580,91.830762
25/09/2016,580,91.830762
26/09/2016,580,89.876916
27/09/2016,565,89.876916
28/09/2016,575,94.761531
29/09/2016,565,93.784608
30/09/2016,570,92.807685
01/10/2016,570,92.807685
02/10/2016,570,92.807685
03/10/2016,570,90.853839
04/10/2016,565,91.830762
05/10/2016,560,92.807685
06/10/2016,550,90.853839
07/10/2016,530,90.853839
08/10/2016,530,90.853839
09/10/2016,530,90.853839
10/10/2016,525,90.853839
11/10/2016,530,90.853839
12/10/2016,550,88.899993
13/10/2016,530,90.853839
14/10/2016,540,87.92307
15/10/2016,540,87.92307
16/10/2016,540,87.92307
17/10/2016,540,88.899993
18/10/2016,535,88.899993
19/10/2016,545,89.876916
20/10/2016,540,88.899993
21/10/2016,540,88.899993
22/10/2016,540,88.899993
23/10/2016,540,88.899993
24/10/2016,545,90.853839
25/10/2016,560,90.853839
26/10/2016,555,89.876916
27/10/2016,540,88.899993
28/10/2016,535,88.899993
29/10/2016,535,88.899993
30/10/2016,535,88.899993
31/10/2016,540,88.899993
01/11/2016,540,88.899993
02/11/2016,525,87.92307
03/11/2016,520,85.969224
04/11/2016,505,84.992301
05/11/2016,505,84.992301
06/11/2016,505,84.992301
07/11/2016,520,85.969224
08/11/2016,520,87.92307
09/11/2016,515,86.946147
10/11/2016,510,86.946147
11/11/2016,505,87.92307
12/11/2016,505,87.92307
13/11/2016,505,87.92307
14/11/2016,494,85.969224
15/11/2016,484,84.015378
16/11/2016,480,84.015378
17/11/2016,492,87.92307
18/11/2016,494,87.92307
19/11/2016,494,87.92307
20/11/2016,494,87.92307
21/11/2016,492,88.899993
22/11/2016,488,88.899993
23/11/2016,492,91.830762
24/11/2016,486,95.738454
25/11/2016,482,91.830762
26/11/2016,482,91.830762
27/11/2016,482,91.830762
28/11/2016,484,92.807685
29/11/2016,505,93.784608
30/11/2016,500,93.784608
01/12/2016,505,92.807685
02/12/2016,520,91.830762
03/12/2016,520,91.830762
04/12/2016,520,91.830762
05/12/2016,560,92.807685
06/12/2016,550,93.784608
07/12/2016,565,92.807685
08/12/2016,605,92.807685
09/12/2016,585,93.784608
10/12/2016,585,93.784608
11/12/2016,585,93.784608
12/12/2016,585,93.784608
13/12/2016,580,92.807685
14/12/2016,570,91.830762
15/12/2016,555,88.899993
16/12/2016,585,89.876916
17/12/2016,585,89.876916
18/12/2016,585,89.876916
19/12/2016,595,89.876916
20/12/2016,620,88.899993
21/12/2016,595,89.876916
22/12/2016,635,89.876916
23/12/2016,585,87.92307
24/12/2016,585,87.92307
25/12/2016,585,87.92307
26/12/2016,585,87.92307
27/12/2016,565,86.946147
28/12/2016,555,88.899993
29/12/2016,580,88.899993
30/12/2016,595,91.830762
31/12/2016,595,91.830762
01/01/2017,595,91.830762
02/01/2017,595,91.830762
03/01/2017,570,89.876916
04/01/2017,600,87.92307
05/01/2017,640,89.876916
06/01/2017,605,88.899993
07/01/2017,605,88.899993
08/01/2017,605,88.899993
09/01/2017,605,89.876916
10/01/2017,615,89.876916
11/01/2017,630,89.876916
12/01/2017,625,87.92307
13/01/2017,615,88.899993
14/01/2017,615,88.899993
15/01/2017,615,88.899993
16/01/2017,605,88.899993
17/01/2017,605,87.92307
18/01/2017,615,87.92307
19/01/2017,610,89.876916
20/01/2017,605,89.876916
21/01/2017,605,89.876916
22/01/2017,605,89.876916
23/01/2017,605,88.899993
24/01/2017,610,88.899993
25/01/2017,630,88.899993
26/01/2017,635,88.899993
27/01/2017,620,87.92307
28/01/2017,620,87.92307
29/01/2017,620,87.92307
30/01/2017,620,88.899993
31/01/2017,620,87.92307
01/02/2017,620,88.899993
02/02/2017,620,90.853839
03/02/2017,630,91.830762
04/02/2017,630,91.830762
05/02/2017,630,91.830762
06/02/2017,630,93.784608
07/02/2017,630,101.599992
08/02/2017,615,94.761531
09/02/2017,585,91.830762
10/02/2017,575,93.784608
11/02/2017,575,93.784608
12/02/2017,575,93.784608
13/02/2017,575,91.830762
14/02/2017,585,92.807685
15/02/2017,585,92.807685
16/02/2017,575,92.807685
17/02/2017,575,92.807685
18/02/2017,575,92.807685
19/02/2017,575,92.807685
20/02/2017,575,97.6923
21/02/2017,555,99.646146
22/02/2017,545,95.738454
23/02/2017,550,94.761531
24/02/2017,560,93.784608
25/02/2017,560,93.784608
26/02/2017,560,93.784608
27/02/2017,560,93.784608
28/02/2017,570,93.784608
01/03/2017,560,95.738454
02/03/2017,565,93.784608
03/03/2017,570,93.784608
04/03/2017,570,93.784608
05/03/2017,570,93.784608
06/03/2017,565,93.784608
07/03/2017,565,91.830762
08/03/2017,560,91.830762
09/03/2017,555,92.807685
10/03/2017,555,90.853839
11/03/2017,555,90.853839
12/03/2017,555,90.853839
13/03/2017,560,89.876916
14/03/2017,580,86.946147
15/03/2017,595,87.92307
16/03/2017,610,87.92307
17/03/2017,615,87.92307
18/03/2017,615,87.92307
19/03/2017,615,87.92307
20/03/2017,625,88.899993
21/03/2017,635,91.830762
22/03/2017,635,91.830762
23/03/2017,635,90.853839
24/03/2017,635,92.807685
25/03/2017,635,92.807685
26/03/2017,635,92.807685
27/03/2017,645,91.830762
28/03/2017,645,91.830762
29/03/2017,630,91.830762
30/03/2017,640,94.761531
31/03/2017,655,91.830762
01/04/2017,655,91.830762
02/04/2017,655,91.830762
03/04/2017,685,93.784608
04/04/2017,750,92.807685
05/04/2017,745,91.830762
06/04/2017,720,91.830762
07/04/2017,730,90.853839
08/04/2017,730,90.853839
09/04/2017,730,90.853839
10/04/2017,700,89.876916
11/04/2017,705,88.899993
12/04/2017,685,88.899993
13/04/2017,695,90.853839
14/04/2017,695,90.853839
15/04/2017,695,90.853839
16/04/2017,695,90.853839
17/04/2017,675,88.899993
18/04/2017,670,87.92307
19/04/2017,670,87.92307
20/04/2017,670,86.946147
21/04/2017,660,86.946147
22/04/2017,660,86.946147
23/04/2017,660,86.946147
24/04/2017,660,86.946147
25/04/2017,665,85.969224
26/04/2017,705,86.946147
27/04/2017,710,85.969224
28/04/2017,670,86.946147
29/04/2017,670,86.946147
30/04/2017,670,86.946147
01/05/2017,670,86.946147
02/05/2017,685,86.946147
03/05/2017,670,84.015378
04/05/2017,675,81.084609
05/05/2017,670,81.084609
06/05/2017,670,81.084609
07/05/2017,670,81.084609
08/05/2017,670,81.084609
09/05/2017,710,80.107686
10/05/2017,685,77.176917
11/05/2017,685,77.176917
12/05/2017,680,75.223071
13/05/2017,680,75.223071
14/05/2017,680,75.223071
15/05/2017,675,76.199994
16/05/2017,675,77.176917
17/05/2017,680,77.176917
18/05/2017,650,74.246148
19/05/2017,655,75.223071
20/05/2017,655,75.223071
21/05/2017,655,75.223071
22/05/2017,690,77.176917
23/05/2017,700,76.199994
24/05/2017,685,75.223071
25/05/2017,685,75.223071
26/05/2017,680,75.223071
27/05/2017,680,75.223071
28/05/2017,680,75.223071
29/05/2017,675,76.199994
30/05/2017,680,76.199994
31/05/2017,675,74.246148
01/06/2017,675,74.246148
02/06/2017,685,73.269225
03/06/2017,685,73.269225
04/06/2017,685,73.269225
05/06/2017,715,73.269225
06/06/2017,695,73.269225
07/06/2017,695,72.292302
08/06/2017,685,74.246148
09/06/2017,690,75.223071
10/06/2017,690,75.223071
11/06/2017,690,75.223071
12/06/2017,660,72.292302
13/06/2017,670,71.315379
14/06/2017,665,70.338456
15/06/2017,700,71.315379
16/06/2017,675,71.315379
17/06/2017,675,71.315379
18/06/2017,675,71.315379
19/06/2017,695,73.269225
20/06/2017,680,73.269225
21/06/2017,670,73.269225
22/06/2017,670,73.269225
23/06/2017,670,73.269225
24/06/2017,670,73.269225
25/06/2017,670,73.269225
26/06/2017,670,73.269225
27/06/2017,670,73.269225
28/06/2017,670,73.269225
29/06/2017,670,73.269225
30/06/2017,670,73.269225
01/07/2017,670,73.269225
02/07/2017,670,73.269225
03/07/2017,670,73.269225
04/07/2017,670,71.315379
05/07/2017,650,70.338456
06/07/2017,640,70.338456
07/07/2017,640,70.338456
08/07/2017,640,70.338456
09/07/2017,640,70.338456
10/07/2017,650,71.315379
11/07/2017,645,69.361533
12/07/2017,635,81.084609
13/07/2017,640,82.061532
14/07/2017,640,83.038455
15/07/2017,640,83.038455
16/07/2017,640,83.038455
17/07/2017,615,89.876916
18/07/2017,635,88.899993
19/07/2017,650,88.899993
20/07/2017,650,88.899993
21/07/2017,635,88.899993
22/07/2017,635,88.899993
23/07/2017,635,88.899993
24/07/2017,620,87.92307
25/07/2017,630,88.899993
26/07/2017,625,89.876916
27/07/2017,635,95.738454
28/07/2017,635,90.853839
29/07/2017,635,90.853839
30/07/2017,635,90.853839
31/07/2017,630,89.876916
01/08/2017,625,89.876916
02/08/2017,670,99.646146
03/08/2017,660,104.530761
04/08/2017,650,107.46153
05/08/2017,650,107.46153
06/08/2017,650,107.46153
07/08/2017,640,105.507684
08/08/2017,665,111.369222
09/08/2017,685,111.369222
10/08/2017,695,113.323068
11/08/2017,705,114.299991
12/08/2017,705,114.299991
13/08/2017,705,114.299991
14/08/2017,700,113.323068
15/08/2017,720,126.99999
16/08/2017,710,127.976913
17/08/2017,710,127.976913
18/08/2017,700,131.884605
19/08/2017,700,131.884605
20/08/2017,700,131.884605
21/08/2017,700,128.953836
22/08/2017,720,127.976913
23/08/2017,715,142.630758
24/08/2017,705,138.723066
25/08/2017,700,139.699989
26/08/2017,700,139.699989
27/08/2017,700,139.699989
28/08/2017,695,149.469219
29/08/2017,680,146.53845
30/08/2017,695,146.53845
31/08/2017,720,147.515373
01/09/2017,720,147.515373
02/09/2017,720,147.515373
03/09/2017,720,147.515373
04/09/2017,710,146.53845
05/09/2017,695,145.561527
06/09/2017,690,143.607681
07/09/2017,705,139.699989
08/09/2017,700,145.561527
09/09/2017,700,145.561527
10/09/2017,700,145.561527
11/09/2017,685,144.584604
12/09/2017,680,144.584604
13/09/2017,670,139.699989
14/09/2017,680,139.699989
15/09/2017,685,140.676912
16/09/2017,685,140.676912
17/09/2017,685,140.676912
18/09/2017,695,143.607681
19/09/2017,685,145.561527
20/09/2017,690,153.376911
21/09/2017,690,153.376911
22/09/2017,690,152.399988
23/09/2017,690,152.399988
24/09/2017,690,152.399988
25/09/2017,705,151.423065
26/09/2017,685,151.423065
27/09/2017,680,151.423065
28/09/2017,680,149.469219
29/09/2017,690,148.492296
30/09/2017,690,148.492296
01/10/2017,690,148.492296
02/10/2017,700,146.53845
03/10/2017,690,132.861528
04/10/2017,690,148.492296
05/10/2017,700,145.561527
06/10/2017,685,142.630758
07/10/2017,685,142.630758
08/10/2017,685,142.630758
09/10/2017,690,141.653835
10/10/2017,690,141.653835
11/10/2017,690,139.699989
12/10/2017,695,147.515373
13/10/2017,710,142.630758
14/10/2017,710,142.630758
15/10/2017,710,142.630758
16/10/2017,705,137.746143
17/10/2017,700,133.838451
18/10/2017,705,136.76922
19/10/2017,695,133.838451
20/10/2017,695,134.815374
21/10/2017,695,134.815374
22/10/2017,695,134.815374
23/10/2017,670,132.861528
24/10/2017,675,131.884605
25/10/2017,680,129.930759
26/10/2017,675,124.069221
27/10/2017,685,128.953836
28/10/2017,685,128.953836
29/10/2017,685,128.953836
30/10/2017,690,126.99999
31/10/2017,700,140.676912
01/11/2017,695,140.676912
02/11/2017,690,137.746143
03/11/2017,695,137.746143
04/11/2017,695,137.746143
05/11/2017,695,137.746143
06/11/2017,700,134.815374
07/11/2017,685,135.792297
08/11/2017,695,135.792297
09/11/2017,690,136.76922
10/11/2017,690,134.815374
11/11/2017,690,134.815374
12/11/2017,690,134.815374
13/11/2017,695,135.792297
14/11/2017,715,136.76922
15/11/2017,715,141.653835
16/11/2017,700,150.446142
17/11/2017,700,156.30768
18/11/2017,700,156.30768
19/11/2017,700,156.30768
20/11/2017,700,155.330757
21/11/2017,700,150.446142
22/11/2017,735,147.515373
23/11/2017,720,154.353834
24/11/2017,715,150.446142
25/11/2017,715,150.446142
26/11/2017,715,150.446142
27/11/2017,710,149.469219
28/11/2017,715,149.469219
29/11/2017,710,149.469219
30/11/2017,710,156.30768
01/12/2017,710,156.30768
02/12/2017,710,156.30768
03/12/2017,710,156.30768
04/12/2017,740,152.399988
05/12/2017,720,137.746143
06/12/2017,705,137.746143
07/12/2017,710,134.815374
08/12/2017,720,132.861528
09/12/2017,720,132.861528
10/12/2017,720,132.861528
11/12/2017,715,137.746143
12/12/2017,720,133.838451
13/12/2017,710,132.861528
14/12/2017,705,134.815374
15/12/2017,710,136.76922
16/12/2017,710,136.76922
17/12/2017,710,136.76922
18/12/2017,710,136.76922
19/12/2017,705,133.838451
20/12/2017,705,131.884605
21/12/2017,690,129.930759
22/12/2017,705,129.930759
23/12/2017,705,129.930759
24/12/2017,705,129.930759
25/12/2017,705,129.930759
